cns5_id,gj_id,component_id,n_components,primary_flag,gj_system_primary,gaia_dr3_id,hip_id,ra,dec,epoch,coordinates_bibcode,parallax,parallax_error,parallax_bibcode,pmra,pmra_error,pmdec,pmdec_error,pm_bibcode,rv,rv_error,rv_bibcode,g_mag,g_mag_error,bp_mag,bp_mag_error,rp_mag,rp_mag_error,g_mag_resulting,g_mag_resulting_error,g_rp_resulting,g_rp_resulting_error,g_rp_resulting_flag,cns6_system_id,reference_object_cns5_id,multiplicity_bibcode,remarks
4868,12857,--,1,1,,4181999352495280000,,294.4988606033336,-15.44659024657002,2016.0,2020yCat.1350....0G,42.02246203563782,0.06701366,2020yCat.1350....0G,64.9458358336313,0.0347779244184494,-18.204843460855063,0.0270136296749115,2020yCat.1350....0G,,,,14.354596,0.0007642769849599649,16.302837,0.004735411945404969,13.042645,0.0009130133925915323,14.354596,0.0007642769849599649,1.3093964055313454,0.004994769238687166,0,4417,,,
4869,12858,--,1,1,,6744957928883188736,,294.61464248866554,-32.52523817811287,2016.0,2020yCat.1350....0G,50.49018047201363,0.051483527,2020yCat.1350....0G,91.02469415489486,0.024123437702655792,-337.46744816995465,0.021722666919231415,2020yCat.1350....0G,-9.70537,0.707991,2023A&A...674A...1G,12.559716,0.0004819857262202006,14.030066,0.0013449035485460963,11.378,0.0006376841033067306,12.559716,0.0004819857262202006,1.183687470065324,0.001976210153425488,0,2592,,,
4870,12859,--,1,1,,6768045340904025088,,294.65388868756935,-24.282592281811674,2016.0,2020yCat.1350....0G,40.1328086597715,1.4714453,2020yCat.1350....0G,42.60922297272409,0.41898873448371887,77.26167269986558,0.3454281687736511,2020yCat.1350....0G,-10.4172,0.598133,2023A&A...674A...1G,12.00412,0.00048321865808594115,13.34991,0.0015627615155814436,10.859429,0.0005113394494099013,12.00412,0.00048321865808594115,1.1436679395359672,0.0020961134480521875,0,5002,,,
4871,12860,--,1,1,,2045458628362127360,,294.6829962716154,33.19441313934374,2016.0,2020yCat.1350....0G,56.20248473663919,0.02144028,2020yCat.1350....0G,142.46899390854213,0.016291216015815735,261.0109140393182,0.01818268373608589,2020yCat.1350....0G,-29.5866,0.581079,2023A&A...674A...1G,12.570746,0.00040081390394885004,14.18806,0.0018725573928442272,11.339872,0.0007476845446504015,12.570746,0.00040081390394885004,1.2278357775723043,0.0023990630187230694,0,1905,,,
4872,4120,--,1,1,,2263910113928117632,96702,294.8842347589016,71.87001776294126,2016.0,2020yCat.1350....0G,47.55476599147815,0.029955164,2020yCat.1350....0G,-190.19788994670103,0.017304182052612305,-443.50211862394707,0.016746917739510536,2020yCat.1350....0G,-34.4941,0.200886,2023A&A...674A...1G,10.196066,0.0003977876689087622,11.175522,0.0008703136888669791,9.217833,0.0003834882301147299,10.196066,0.0003977876689087622,0.9802447881333095,0.0016107480062585136,0,3067,,,
4873,12861,--,1,1,,6766734242006157568,96710,294.9025393958204,-26.75314272130649,2016.0,2020yCat.1350....0G,46.436465461864444,0.032027725,2020yCat.1350....0G,367.59019520068136,0.01927785947918892,-265.06786910661253,0.01568349450826645,2020yCat.1350....0G,-15.9808,0.202078,2023A&A...674A...1G,9.72663,0.0004647494573742815,10.710811,0.0010293836354833372,8.741038,0.0003548057592529078,9.72663,0.0004647494573742815,0.9844107533860285,0.0016957351785582336,0,3291,,,
4874,12862,--,1,1,,6448329418495400960,,294.96732131351115,-57.842224439762546,2016.0,2020yCat.1350....0G,46.95566624010016,0.1264564,2020yCat.1350....0G,75.26125000873657,0.07740107923746109,114.17900735345495,0.07841065526008606,2020yCat.1350....0G,,,,16.411182,0.001112991996939895,19.489708,0.04918331320867401,14.883975,0.0013706467773380204,16.411182,0.001112991996939895,1.527207374572754,0.0017656227721343412,1,3198,,,
4875,12863,--,1,1,,2291597672140946560,,295.21254190111205,78.52796145804854,2016.0,2020yCat.1350....0G,43.267626958318665,0.05030451,2023A&A...674A..34G,-163.13821428351514,0.18174362182617188,-36.046310419593475,0.204306960105896,2020yCat.1350....0G,-10.8415,37.4443,2023A&A...674A...1G,13.549292,0.00047467119070317176,15.394752,0.0023872421154116368,12.262077,0.0007068335068029148,13.549292,0.00047467119070317176,1.2856477419806658,0.002808654219360997,0,4043,,,parallax from Gaia DR3 NSS acceleration solution (nss_acceleration_astro)
4876,12864,C,3,0,765.1,2135550755684554112,,295.45226847798733,50.523559441942325,2016.0,2020yCat.1350....0G,47.350761069900116,0.013216708,2020yCat.1350....0G,-152.7180255651346,0.20527383685112,-137.8178592025198,0.14625465869903564,2020yCat.1350....0G,,,,13.847012,0.0028355202459097364,,,,,13.847012,0.0028355202459097364,,,,3107,,,
4877,765.1,A,3,1,,2135550755683405952,96895,295.4529380382418,50.524354203106455,2016.0,2020yCat.1350....0G,47.350761069900116,0.013216708,2020yCat.1350....0G,-148.03360534410842,0.027583474293351173,-159.02973218446795,0.028003429993987083,2020yCat.1350....0G,-27.3096,0.133969,2023A&A...674A...1G,5.8180733,0.00046795337158687814,6.1409054,0.0011265500976291962,5.3276587,0.001163349503072496,5.8180733,0.00046795337158687814,0.492532553232543,0.002076655288864133,0,3107,,,
4878,765.1,B,3,0,,2135550755683407232,96901,295.46561283744234,50.51680164969824,2016.0,2020yCat.1350....0G,47.350761069900116,0.013216708,2020yCat.1350....0G,-134.48157726218378,0.018312251195311546,-162.69759630921152,0.026860404759645462,2020yCat.1350....0G,-27.8655,0.123344,2023A&A...674A...1G,6.0734186,0.00027776503715347,6.4007215,0.0008190796021274857,5.5745616,0.0009995856435108654,6.0734186,0.00027776503715347,0.49912127609913437,0.0018330474225546787,0,3107,,,
4879,12865,--,1,1,,6684504722300935680,,295.4715576735452,-46.04205258662397,2016.0,2020yCat.1350....0G,48.80848826993433,0.064015895,2020yCat.1350....0G,-20.970555747203694,0.02188415266573429,-24.57829046331483,0.016804464161396027,2020yCat.1350....0G,43.4797,0.373924,2023A&A...674A...1G,11.495233,0.0004560530173580046,12.748411,0.0014042663220354644,10.389833,0.0005882824825542999,11.495233,0.0004560530173580046,1.1077984168090496,0.0020020090365638365,0,2833,,,
4880,1242,--,1,1,,4289793067314163072,,295.47469969425276,3.152310975654009,2016.0,2020yCat.1350....0G,43.360363410258024,0.39065543,2020yCat.1350....0G,-266.725189251386,0.10287625342607498,-480.578274810422,0.07692417502403259,2020yCat.1350....0G,32.7366,0.347397,2023A&A...674A...1G,11.952485,0.0009340022425619502,13.126155,0.0009989335459263107,10.793115,0.0005980435199108967,11.952485,0.0009340022425619502,1.1007606382733546,0.0017451430545615244,0,4017,,,
4881,12866,--,1,1,,6868107358662346112,,295.50308205557945,-21.069272230763506,2016.0,2020yCat.1350....0G,53.60729367683794,0.17641246,2020yCat.1350....0G,76.92084690825654,0.05178775638341904,-250.69739869668018,0.043366074562072754,2020yCat.1350....0G,-17.5069,2.62387,2023A&A...674A...1G,11.759869,0.0005349957438643807,13.477238,0.0017644376980046543,10.503672,0.0010065898967629165,11.759869,0.0005349957438643807,1.25375081385164,0.0024117345646660917,0,2200,,,
4882,12867,--,1,1,,2248503275965828480,,295.54457479089456,65.64315474559422,2016.0,2020yCat.1350....0G,43.19959143074137,0.036789306,2020yCat.1350....0G,263.16829546877744,0.019679633900523186,333.0953550649082,0.01842816174030304,2020yCat.1350....0G,-18.5056,0.327997,2023A&A...674A...1G,12.110024,0.00045404313513144055,13.524372,0.0009237345133200764,10.933629,0.0003837103706629497,12.110024,0.00045404313513144055,1.1689895256108396,0.0016402801893740523,0,4067,,,
4883,12868,--,1,1,,6868221463056407168,,295.553370876108,-20.764012353990857,2016.0,2020yCat.1350....0G,63.117260771427034,0.082650386,2020yCat.1350....0G,-10.290738203136105,0.029162287712097168,-154.2564367979974,0.026423217728734016,2020yCat.1350....0G,-1.94763,0.89655,2023A&A...674A...1G,12.709925,0.0007404252988064938,14.496484,0.004414027404221454,11.432589,0.0013414188141501985,12.709925,0.0007404252988064938,1.2718030885209406,0.004793020171058548,0,1347,,,
4884,12869,--,1,1,,4208730438673343488,,295.588568154079,-6.340722747403358,2016.0,2020yCat.1350....0G,43.99282685102682,0.08015025,2020yCat.1350....0G,56.12425979265893,0.030488036572933197,-162.73335754914794,0.02545960620045662,2020yCat.1350....0G,,,,13.820664,0.0008055086852322358,15.744008,0.00455644492662036,12.51853,0.0013575989768655993,13.820664,0.0008055086852322358,1.3032811913427085,0.004928921317216469,0,3845,,,
4885,12870,--,1,1,,6689574432978156160,,295.6252894629092,-41.25320924049012,2016.0,2020yCat.1350....0G,40.26063547862603,0.09805307,2020yCat.1350....0G,-8.935396243985753,0.06315988302230835,56.500715958855096,0.04450469836592674,2020yCat.1350....0G,,,,16.04644,0.0012649279969324735,18.775808,0.03223380029227579,14.600137,0.0025329922291628545,16.04644,0.0012649279969324735,1.4458943800977235,0.032359294351319186,0,4963,,,
4886,12871,--,1,1,,6870168805525824384,,295.6802655501394,-17.394061924326163,2016.0,2020yCat.1350....0G,44.90256502810934,0.09173642,2020yCat.1350....0G,41.201556926554346,0.03481857106089592,-892.7327035479175,0.025463638827204704,2020yCat.1350....0G,-26.6945,0.796028,2023A&A...674A...1G,12.93855,0.0007268194649850982,14.686575,0.0027311734336731277,11.675689,0.0009332883251530782,12.93855,0.0007268194649850982,1.2612482048597984,0.003165491339850561,0,3619,,,
4887,4119,--,1,1,,6684697235617251200,96998,295.7195890791524,-45.08260723246403,2016.0,2020yCat.1350....0G,40.504914650108596,0.13251925,2020yCat.1350....0G,-42.600397701225255,0.02980286441743374,-241.3923867202726,0.023456597700715065,2020yCat.1350....0G,51.74,0.78,2018yCat.1345....0G,9.447965,0.00041540401374713496,10.259031,0.002191162274654771,8.472064,0.0022712669452054322,9.447965,0.00041540401374713496,0.9175348517560075,0.0034131870224546864,0,4872,,,
4888,12872,--,1,1,,2079782151537655936,,295.7811283223324,45.303768599102675,2016.0,2020yCat.1350....0G,48.99213829366994,0.036884703,2020yCat.1350....0G,120.65425928759646,0.029771003872156143,263.6278927730243,0.033180445432662964,2020yCat.1350....0G,-4.69149,2.56151,2023A&A...674A...1G,14.918887,0.0007219037994905948,17.301605,0.007890691114936817,13.532185,0.0010222167411745263,14.918887,0.0007219037994905948,1.3932851442272118,0.008062129578298795,0,2800,,,
4889,12873,--,1,1,,4301201801807687680,,295.81498789440997,8.56838408246281,2016.0,2020yCat.1350....0G,42.74727899974218,0.0785156,2020yCat.1350....0G,-117.3485383705373,0.024129381403326988,-185.6371849186995,0.022173764184117317,2020yCat.1350....0G,-46.1659,0.572892,2023A&A...674A...1G,12.409989,0.0005961197755924758,13.96324,0.0021618519372076815,11.192041,0.0009082694104238739,12.409989,0.0005961197755924758,1.21113535313164,0.0026811484703985226,0,4195,,,
4890,12874,B,2,0,12875,6739809744858934400,,295.8532861690069,-37.37028652753673,2016.0,2020yCat.1350....0G,41.39793532495687,0.07867835,2020yCat.1350....0G,156.9047812341929,0.24936527013778687,-182.5193488317271,0.19099049270153046,2020yCat.1350....0G,,,,15.296693,0.0036863994255303288,15.941836,0.36193606176470156,13.223676,0.22214395418864435,15.296693,0.0036863994255303288,2.087217330932617,0.2221745393227835,1,4309,,,
4891,12875,A,2,1,,6739809744861879040,,295.85377068264256,-37.370536005842624,2016.0,2020yCat.1350....0G,41.39793532495687,0.07867835,2020yCat.1350....0G,162.66154929873773,0.026542918756604195,-183.26983445211414,0.017802461981773376,2020yCat.1350....0G,-43.4257,2.95238,2023A&A...674A...1G,12.256926,0.0012011553001013736,13.878498,0.005933181919519108,10.999477,0.004606011611173022,12.256926,0.0012011553001013736,1.2343472420348691,0.007622859742404365,0,4309,,,
4892,12876,--,1,1,,6747926786376161536,,295.96569928530664,-32.40297314008056,2016.0,2020yCat.1350....0G,57.87245083079567,0.049684137,2020yCat.1350....0G,-24.45699525656009,0.021912673488259315,-415.51394527822066,0.01449059322476387,2020yCat.1350....0G,26.6365,0.150386,2023A&A...674A...1G,10.681555,0.0004068191044689127,11.926144,0.0011582029107517226,9.574714,0.0005238875048904118,10.681555,0.0004068191044689127,1.1058702136093286,0.0018182112364227825,0,1745,,,
4893,12877,--,1,1,,6768500538717144064,,296.2257504183332,-23.633980573875828,2016.0,2020yCat.1350....0G,67.43333958793555,0.5188901,2020yCat.1350....0G,315.1388756295232,0.40960606932640076,-136.19720414785453,0.2855694591999054,2020yCat.1350....0G,-28.67,0.56,2026arXiv260200382W,13.067398,0.004003545470099513,14.328489,0.002524185239367823,11.063489,0.0026048943356972885,13.067398,0.004003545470099513,1.3103622028349247,0.0038531786388370593,0,1115,,,
4894,765.4,A,2,1,,2035020964491479552,97222,296.38974173757515,33.60003558627211,2016.0,2020yCat.1350....0G,47.665610937468124,0.01155145,2020yCat.1350....0G,8.756960305052942,0.017202191054821014,-443.0168929625007,0.017631513997912407,2020yCat.1350....0G,4.06,0.2,2002A&A...382..118T,8.02304,0.0002513771418099252,8.53719,0.001300305493546149,7.3316402,0.0016398962775862095,8.02304,0.0002513771418099252,0.6793113369076276,0.002463747993969229,0,3037,,,
4895,765.4,B,2,0,,2035021028896869888,,296.3901442292474,33.599255652596426,2016.0,2020yCat.1350....0G,47.665610937468124,0.01155145,2020yCat.1350....0G,36.26412964531748,0.017876209691166878,-451.5216598406904,0.017973532900214195,2020yCat.1350....0G,4.7,0.18,2002A&A...382..118T,8.15548,0.0002110369789526419,8.689554,0.0014260022000383852,7.440344,0.0015356191729912825,8.15548,0.0002110369789526419,0.6985798570594103,0.002466091749909712,0,3037,,,
4896,12878,--,1,1,,2032017717217569152,97223,296.3979938222119,30.00976917390611,2016.0,2020yCat.1350....0G,47.835599466186466,0.0140998615,2020yCat.1350....0G,-70.19127994699753,0.012693733908236027,-101.02107639727265,0.0132778724655509,2020yCat.1350....0G,-0.519904,0.172209,2023A&A...674A...1G,8.693278,0.00018781675759919648,9.374395,0.00045135487609876136,7.897608,0.0004320252953083334,8.693278,0.00018781675759919648,0.7953693907926356,0.0014423477666514345,0,3013,,,
4897,12879,--,1,1,,6766848728654380160,,296.4011603334014,-25.956866406202113,2016.0,2020yCat.1350....0G,49.42160445910766,0.15469219,2020yCat.1350....0G,593.6817277801814,0.09243585914373398,-176.37312221859327,0.0771237462759018,2020yCat.1350....0G,,,,16.300474,0.001315433486169428,19.698875,0.055015005150621674,14.790363,0.0025053770597046657,16.300474,0.001315433486169428,1.510110855102539,0.0028297136724110892,1,2729,,,
4898,766,A,2,1,,2028065934962125184,,296.43919605904483,27.119906562885127,2016.0,2020yCat.1350....0G,93.90074830995948,0.07249786,2020yCat.1350....0G,-46.14979485756217,0.02255135588347912,-1224.5651968065006,0.027532322332262993,2020yCat.1350....0G,-4.01,0.57,2026arXiv260200382W,11.477593,0.0005185992868999721,13.081358,0.002714013315590703,10.221205,0.005360475132867756,11.477593,0.0005185992868999721,1.2303902858430658,0.006147402860338439,0,419,,,
4899,766,B,2,0,,2028065934962124928,,296.4398117493424,27.120218288513406,2016.0,2020yCat.1350....0G,93.90074830995948,0.07249786,2020yCat.1350....0G,-1.5169324277045462,0.024870650842785835,-1220.4725223817613,0.030784847214818,2020yCat.1350....0G,-6.52998,0.358046,2023A&A...674A...1G,12.005642,0.0003775739231611434,13.702,0.004191382194621044,10.708519,0.006971068045864891,12.005642,0.0003775739231611434,1.2575864759907243,0.008237322040655257,0,419,,,
4900,4122,--,1,1,,2034628782438989440,97241,296.45935966410707,32.38800766266751,2016.0,2020yCat.1350....0G,72.73351312663229,0.014016836,2020yCat.1350....0G,394.29341851204623,0.01262352429330349,197.82320018400253,0.01627061329782009,2020yCat.1350....0G,-15.2782,0.217999,2023A&A...674A...1G,9.986136,0.00030516731099510967,11.092315,0.0009717547213083138,8.941459,0.0005145384833237793,9.986136,0.00030516731099510967,1.0455173329123095,0.0017026617659435868,0,899,,,
4901,767,A,2,1,,2034581091118259328,97292,296.60213388303396,32.015321302930666,2016.0,2020yCat.1350....0G,71.74141199530237,0.019450583,2020yCat.1350....0G,464.78953303239547,0.013777894899249077,-391.6575760290797,0.015029305592179298,2020yCat.1350....0G,-4.85441,0.139148,2023A&A...674A...1G,9.308386,0.0002450799611532826,10.368759,0.0007009374148894987,8.285472,0.0004897758900726006,9.308386,0.0002450799611532826,1.0236193702306673,0.0015560185352650466,0,924,,,
4902,767,B,2,0,,2034581091125010048,,296.6034533155343,32.014198194880414,2016.0,2020yCat.1350....0G,71.74141199530237,0.019450583,2020yCat.1350....0G,483.0680902837691,0.0320502333343029,-416.83935295213826,0.036443937569856644,2020yCat.1350....0G,-5.08201,0.318796,2023A&A...674A...1G,10.13141,0.0006923425591359306,11.376615,0.0015818251689775794,9.02127,0.0012305696222399797,10.13141,0.0006923425591359306,1.1068799942423684,0.0023888224003451564,0,924,,,
4903,767.1,A,2,1,,2035035223783462400,97295,296.60678841603806,33.72560570838146,2016.0,2020yCat.1350....0G,47.75682782891011,0.017845407,2020yCat.1350....0G,22.7449245797429,0.06050151586532593,-448.31148005324894,0.06764096766710281,2020yCat.1350....0G,4.42993,0.117211,2023A&A...674A...1G,4.873973,0.0007308658745399363,5.123677,0.000702085040456692,4.481564,0.003005653608373804,4.873973,0.0007308658745399363,0.4031958412356645,0.0033491606437380016,0,3026,,,
4904,767.1,B,2,0,,2035035258143206016,,296.61489324314385,33.72829679392363,2016.0,2020yCat.1350....0G,47.75682782891011,0.017845407,2020yCat.1350....0G,21.54722397088895,0.01864759810268879,-438.7296429265068,0.018337363377213478,2020yCat.1350....0G,5.29727,0.142091,2023A&A...674A...1G,8.223257,0.00015724084271776333,8.783411,0.0002645343975134804,7.5134387,0.00040706405990535303,8.223257,0.00015724084271776333,0.7077861339517825,0.0013876885804583279,0,3026,,,
4905,12880,--,1,1,,4234960284989103744,,296.7109772197207,-1.9611316547120963,2016.0,2020yCat.1350....0G,42.62007396576918,1.6478523,2020yCat.1350....0G,117.167226758674,0.4111543893814087,-22.09264885437541,0.29073137044906616,2020yCat.1350....0G,-119.139,0.752006,2023A&A...674A...1G,11.096894,0.0004235976494407686,12.359086,0.0007623736784643202,9.975217,0.00041960445330452425,11.096894,0.0004235976494407686,1.1150891848621383,0.0015643789575573456,0,4230,,,
4906,12881,--,1,1,,2035038900276000000,,296.84818865231074,33.77430710970149,2016.0,2020yCat.1350....0G,40.84512167138552,0.19305924,2020yCat.1350....0G,73.10287233230527,0.0520690381526947,-73.97868910387407,0.05595969408750534,2020yCat.1350....0G,-32.09,1.13,2022ApJ...941..101S,14.640652,0.0008972727736103995,16.732237,0.005915770585260991,13.263617,0.0013588395066995505,14.640652,0.0008972727736103995,1.3458695731380304,0.006207478265963292,0,4770,,,
4907,12882,--,1,1,,4195469572528982144,,297.09252481053267,-8.382722346797415,2016.0,2020yCat.1350....0G,51.20261418501787,0.047077928,2020yCat.1350....0G,-428.12552666382874,0.039698731154203415,-349.999456059509,0.02165795862674713,2020yCat.1350....0G,14.7985,2.24256,2023A&A...674A...1G,14.5610895,0.0005920270398499174,16.787777,0.00538416222038874,13.199363,0.0008185740739065491,14.5610895,0.0005920270398499174,1.3657376541855333,0.005599041554581763,0,2476,,,
4908,12883,--,1,1,,2047690533883897856,,297.17034072865096,35.92017560607515,2016.0,2020yCat.1350....0G,74.41023146556688,0.04141234,2020yCat.1350....0G,54.00977236952442,0.019799616187810898,-288.1812721066219,0.021359726786613464,2020yCat.1350....0G,1.1,0.5,2026arXiv260200382W,11.800824,0.00043302177680583457,13.338846,0.0018658658035998726,10.592237,0.0007714581301686323,11.800824,0.00043302177680583457,1.2054046478931837,0.00240137519843249,0,844,,,
4909,12884,--,1,1,,1820834656271108864,,297.37345428565493,17.21702348807899,2016.0,2020yCat.1350....0G,48.48912197527873,0.58391476,2020yCat.1350....0G,176.52741007058034,0.3082108497619629,-88.81978944755164,0.2826095223426819,2020yCat.1350....0G,,,,19.240723,0.0026270212307263753,21.351421,0.21432335419703055,17.647804,0.03640442228766743,19.240723,0.0026270212307263753,1.5929183959960938,0.0364990849562767,1,2890,,,
4910,12885,--,1,1,,6865562672142017920,,297.4652313148959,-20.64791223848478,2016.0,2020yCat.1350....0G,46.70167889640694,0.08748905,2020yCat.1350....0G,15.900474153932208,0.029526816681027412,19.28531199157492,0.020909935235977173,2020yCat.1350....0G,,,,13.003311,0.0006290400895941496,14.739215,0.0029935184185650708,11.741216,0.0010000205942180648,13.003311,0.0006290400895941496,1.258520169409031,0.0034133844950647698,0,3252,,,
4911,12886,--,1,1,,6685171129426977408,,297.583869464663,-43.45119659639746,2016.0,2020yCat.1350....0G,44.3951645403034,0.02792949,2020yCat.1350....0G,94.07475451646468,0.015012121759355068,-108.8781654484992,0.01101844571530819,2020yCat.1350....0G,11.6429,0.595279,2023A&A...674A...1G,13.206834,0.0005961139917664348,14.907916,0.0017383694140020339,11.956205,0.0013564143858312084,13.206834,0.0005961139917664348,1.249527226737222,0.002559646109450998,0,3737,,,
4912,768,--,1,1,,,97649,297.69450818881256,8.867384731170645,1991.25,2007A&A...474..653V,194.9499969482422,0.57,2007A&A...474..653V,536.23,0.5099999904632568,385.29,0.4699999988079071,2007A&A...474..653V,-26.6,0.4,2006AstL...32..759G,,,,,,,0.7250793,0.08191738277673721,0.21933402150263648,0.1311389618888605,2,59,,,
4913,768.1,B,2,0,,4303294035005560704,,297.75402804849074,10.410553946792486,2016.0,2020yCat.1350....0G,51.36410461749007,0.075653896,2020yCat.1350....0G,263.9412862398552,0.04091579094529152,-116.17119897599873,0.03223462030291557,2020yCat.1350....0G,2.26277,0.523793,2023A&A...674A...1G,11.765134,0.0005584650456030716,13.220561,0.004690675977583419,10.5473385,0.001123489622564979,11.765134,0.0005584650456030716,1.1885939831076182,0.0049954649492003605,0,2457,,,
4914,768.1,A,2,1,,4303294039306246656,97675,297.75794101185363,10.41511259772722,2016.0,2020yCat.1350....0G,51.36410461749007,0.075653896,2020yCat.1350....0G,241.71285307318405,0.08744042366743088,-136.6945085973383,0.06367851793766022,2020yCat.1350....0G,-0.0829257,0.121217,2023A&A...674A...1G,4.9761753,0.000620379407992333,5.2625175,0.0006170899625599544,4.545422,0.0019115314402698015,4.9761753,0.000620379407992333,0.4432683193621164,0.002392645495896161,0,2457,,,
4915,1243,--,1,1,,2080285727861817088,,297.79001858504904,46.48457360658962,2016.0,2020yCat.1350....0G,83.51930157331557,0.017237656,2020yCat.1350....0G,183.24203432496074,0.019851895049214363,265.6973256271691,0.021776631474494934,2020yCat.1350....0G,-12.85,0.5,2026arXiv260200382W,11.543919,0.0005170454786294437,13.152397,0.001581227615910315,10.316981,0.0005083422187636483,11.543919,0.0005170454786294437,1.2250300036514408,0.002109192401061356,0,611,,,
4916,12887,A,2,1,,6746465363623545984,,297.90137035633575,-35.17664567118845,2016.0,2020yCat.1350....0G,88.34140473282241,0.1423928,2020yCat.1350....0G,382.708506174455,0.06300094723701477,97.08986541245967,0.04450540244579315,2020yCat.1350....0G,7.92,0.59,2026arXiv260200382W,12.205737,0.0005340619538717194,13.86358,0.004158756174022167,10.771713,0.033230961793600945,12.205737,0.0005340619538717194,1.2779262494250072,0.03351540055918671,0,509,,,
4917,12888,B,2,0,12887,6746465363619405824,,297.901838319155,-35.17702653343996,2016.0,2020yCat.1350....0G,88.34140473282241,0.1423928,2020yCat.1350....0G,351.07870348587363,0.04035057872533798,45.55229897156201,0.03027079440653324,2020yCat.1350....0G,6.85407,0.703278,2023A&A...674A...1G,12.4290085,0.0005722162660573513,14.194346,0.011064244688976288,11.142305,0.008713746230854342,12.4290085,0.0005722162660573513,1.2697244609264227,0.014143439606873155,0,509,,,
4918,12889,--,1,1,,2237479125708758784,,298.1021783131754,60.370111489423444,2016.0,2020yCat.1350....0G,41.77032546112446,0.048146017,2020yCat.1350....0G,25.576762104011237,0.021826811134815216,-125.98917723151196,0.01933257281780243,2020yCat.1350....0G,-13.4794,0.372642,2023A&A...674A...1G,12.518432,0.00043685152199351914,13.944909,0.00135825765441482,11.346011,0.0006250683585146589,12.518432,0.00043685152199351914,1.1707799412124793,0.0019813062127275174,0,4494,,,
4919,12890,--,1,1,,6690155009477092224,,298.2584433380717,-41.03840919006138,2016.0,2020yCat.1350....0G,41.47536987101658,0.051809873,2020yCat.1350....0G,-45.542617641234955,0.033756356686353683,20.325319705395465,0.024925597012043,2020yCat.1350....0G,,,,14.94734,0.0007143447161486286,17.125195,0.009072504818092004,13.597732,0.0012107606616799818,14.94734,0.0007143447161486286,1.3565110260812605,0.009244797729219087,0,4591,,,
4920,12891,--,1,1,,6683916311780897664,,298.36550196668907,-46.191768614386035,2016.0,2020yCat.1350....0G,43.23882580755956,0.06545925,2020yCat.1350....0G,2.839668260297209,0.01823331229388714,112.77201502431423,0.013518632389605045,2020yCat.1350....0G,13.8003,1.85413,2023A&A...674A...1G,13.358995,0.0006395633380044851,15.094982,0.0023244888030814186,12.100795,0.0007570471745365509,13.358995,0.0006395633380044851,1.2577104486214983,0.002768820799568773,0,4057,,,
4921,1245,--,1,1,,2079073928612821760,,298.48192590176114,44.41290615922913,2016.0,2020yCat.1350....0G,214.5957120256979,0.18325454,2020yCat.1350....0G,349.36300477619653,0.05622308328747749,-480.32231510686086,0.05405794456601143,2020yCat.1350....0G,5.41,0.48,2026arXiv260200382W,11.908311,0.0007556780271638384,14.3320465,0.0024889265885083296,10.509522,0.0009321489184383426,11.908311,0.0007556780271638384,1.4010352124159993,0.0029586580013799303,0,43,,,
4922,769,--,1,1,,6671213104189712000,,298.49966039519774,-47.8150277282357,2016.0,2020yCat.1350....0G,51.084715149326286,0.106863335,2020yCat.1350....0G,-137.26909359687045,0.035367995500564575,-1051.3379097556513,0.02738191932439804,2020yCat.1350....0G,22.2415,0.466502,2023A&A...674A...1G,11.567218,0.000522729370972869,12.770008,0.0009677626003437509,10.468567,0.0005831540815144287,11.567218,0.000522729370972869,1.0916311493254995,0.001722391689892585,0,2504,,,
4923,770,A,2,1,,6863535898551993472,97944,298.573333453915,-23.942897296654756,2016.0,2020yCat.1350....0G,70.74702157332275,0.057767358,2020yCat.1350....0G,-124.16693865882704,0.03151554986834526,-410.68078672310565,0.01850856840610504,2020yCat.1350....0G,-5.27,0.01,2026arXiv260200382W,5.908112,0.0005697312822074574,6.425188,0.0018357290854181985,5.2388678,0.0018802528079081044,5.908112,0.0005697312822074574,0.6708752031477899,0.0029317660030596993,0,972,,,
4924,12892,--,1,1,,1821193578108774784,,298.57733288745675,17.64211318898362,2016.0,2020yCat.1350....0G,42.73032236404856,0.038488895,2020yCat.1350....0G,205.16429003009586,0.014742768369615078,145.81370133106398,0.01448627095669508,2020yCat.1350....0G,-44.4099,2.08682,2023A&A...674A...1G,13.480631,0.00043213257631748495,15.117879,0.0019149551477312214,12.251132,0.0006603699270643326,13.480631,0.00043213257631748495,1.231974265708764,0.0024068946089085947,0,4198,,,
4925,12893,B,2,0,770,6863536001631204608,,298.5853870969822,-23.946408599564357,2016.0,2020yCat.1350....0G,70.74702157332275,0.057767358,2020yCat.1350....0G,-126.8833291069842,0.026802804321050644,-407.456278029701,0.01705806329846382,2020yCat.1350....0G,-4.73275,0.77284,2023A&A...674A...1G,13.226322,0.000823232326790382,15.295885,0.004649305436887234,11.893041,0.0016051820381429184,13.226322,0.000823232326790382,1.3350103905722384,0.005087499427129781,0,972,,,
4926,12894,--,1,1,,6748241006182314368,,298.60124894519976,-31.800432698623027,2016.0,2020yCat.1350....0G,41.292900190205785,1.7680057,2020yCat.1350....0G,-459.9081484413152,0.3960725963115692,-101.90957774298207,0.2983646094799042,2020yCat.1350....0G,73.9697,0.439798,2023A&A...674A...1G,11.884278,0.0007098176714491343,13.292622,0.0015171993996238597,10.707934,0.000745055965496832,11.884278,0.0007098176714491343,1.1673051617783157,0.0021323701390568704,0,4639,,,
