source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,teff_gspphot,logg_gspphot,lum_flame,radius_flame,spectraltype_esphs,classprob_dsc_combmod_star,best_class_name,best_class_score
5550682078265062528,11.795434,13.150676,10.645663,2.5050125,-1.0458953,0.47147635,NOT_AVAILABLE,0,3139.3467,4.1656,0.019810012,0.47560972,M,0.99296397,,
5550862879207742976,11.1696205,,,,-5.2932215,0.28998777,NOT_AVAILABLE,0,,,,,,,,
5550862879208886400,8.983372,9.915402,8.021455,1.8939476,-2.5999575,0.16612472,NOT_AVAILABLE,0,,,,,M,0.9990192,,
5553110654636730496,10.160905,11.224875,9.138254,2.0866213,32.910843,0.15558372,NOT_AVAILABLE,0,3386.154,4.067,0.045722507,0.6213416,M,0.9982583,,
5553958176239495040,14.794422,16.776241,13.484768,3.2914734,78.610916,3.1676602,NOT_AVAILABLE,0,3007.885,5.1642,0.0018021559,0.15633255,M,0.99994874,,
5554890115423215616,10.848792,12.068719,9.752987,2.315732,0.7812314,0.20965362,VARIABLE,0,3207.5583,3.9189,0.034368772,0.6003088,M,0.99648726,SOLAR_LIKE,0.7310953
5556620540565785600,19.795998,21.504343,18.221071,3.2832718,,,NOT_AVAILABLE,0,,,,,,0.99999666,,
5557113083119380224,18.53131,21.334042,16.975948,4.3580933,,,NOT_AVAILABLE,0,,,,,,0.99999756,,
5559035514776717312,10.381962,11.800207,9.160427,2.63978,,,NOT_AVAILABLE,0,3179.4866,4.4405,0.007887989,0.29264417,M,0.9976672,,
5559035514779971456,10.418207,11.823463,9.18865,2.6348133,,,NOT_AVAILABLE,0,3179.6157,4.4549,0.0075962623,0.28720632,M,0.9982583,,
5559134436466111360,14.464259,17.031864,13.032664,3.9991999,,,NOT_AVAILABLE,0,,,,,M,0.9999985,,
5559265690666326016,5.391417,5.711598,4.905869,0.8057289,88.80927,0.12112136,NOT_AVAILABLE,0,5690.858,4.2726,1.5210735,1.2687162,F,0.9982583,,
5559265690666327168,6.653335,7.0472817,6.0827994,0.9644823,88.55205,0.12184506,NOT_AVAILABLE,0,5192.068,4.461,0.49902856,0.8730607,G,0.99648726,,
5562135411718515328,10.789288,11.975895,9.673606,2.302289,6.1671376,0.2350215,NOT_AVAILABLE,0,3356.315,4.1123,0.032055683,0.5295764,M,0.9982583,,
5562135416013050240,11.012002,12.240008,9.876978,2.3630304,8.609785,0.25335017,NOT_AVAILABLE,0,3245.77,4.2199,0.030349983,0.5508971,M,0.9982583,,
5564028981196462336,15.354928,15.537441,15.027457,0.509984,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
5564029702750970112,15.92264,16.196466,15.48608,0.7103863,,,NOT_AVAILABLE,0,,,,,unknown,0.99999785,,
5564101853903376128,11.983078,13.400925,10.795726,2.6051989,44.262653,0.46148553,NOT_AVAILABLE,0,,,,,M,0.99296397,,
5564171814627287296,14.975847,15.21484,14.564063,0.65077686,,,NOT_AVAILABLE,0,,,,,B,3.7692587E-6,,
5564575060519302784,13.715394,15.400003,12.473312,2.926691,1.6767844,1.7543851,NOT_AVAILABLE,0,3136.4543,5.0446,0.004440474,0.22567193,M,0.99296397,,
5565156633450986752,14.637282,17.033722,13.250772,3.7829494,,,NOT_AVAILABLE,0,,,,,M,0.99999624,,
5565570359057262720,11.87823,13.125631,10.649136,2.4764957,66.15867,0.39343992,NOT_AVAILABLE,0,3385.104,4.8947,0.015211372,0.35856956,M,0.99648726,,
5565570359057263360,12.000418,13.29534,10.836439,2.4589005,66.47065,0.45712095,NOT_AVAILABLE,0,,,,,,0.99296397,,
5568872394338114560,10.022243,10.973869,9.059066,1.9148035,,,NOT_AVAILABLE,0,,,,,M,0.99296397,,
5568872398635858816,11.598161,12.860262,10.445024,2.4152384,11.048054,0.26440197,NOT_AVAILABLE,0,,,,,,0.99932396,,
5570642264461522048,9.847228,10.821683,8.875584,1.9460993,15.518509,0.55895674,NOT_AVAILABLE,2,3497.8625,4.0652,0.057880204,0.6548366,M,0.99296397,,
5571142580908768384,10.995794,12.505356,9.795279,2.7100773,31.03151,0.1941968,NOT_AVAILABLE,0,3245.239,4.9449,0.01005908,0.3172817,M,1.0000273E-6,,
5573532025833121408,16.071438,16.32913,15.658889,0.67024136,,,NOT_AVAILABLE,0,,,,,F,0.99967873,,
5580526362897086080,10.889893,12.140814,9.7774,2.3634138,13.645184,0.1780632,VARIABLE,0,,,,,M,0.99296397,SOLAR_LIKE,0.41266534
5584019442620181760,5.7957945,6.0432186,5.3823824,0.6608362,28.686024,0.11916958,NOT_AVAILABLE,0,6190.495,4.1949,2.058149,1.2472363,F,0.99296397,,
5586381090520538880,6.502913,6.8193164,6.0125165,0.8067999,9.17938,0.13392265,NOT_AVAILABLE,0,5669.591,4.4087,0.89192015,0.97881514,G,0.9976672,,
5588141992752796800,11.837175,13.259977,10.667751,2.592226,19.192259,0.27184063,NOT_AVAILABLE,0,3097.3628,4.4083,0.008448073,0.3191746,M,0.99648726,,
5588607120530408832,5.1940136,5.501337,4.7056036,0.79573345,104.585,0.2659344,NOT_AVAILABLE,0,5714.2935,4.2364,1.5279179,1.2614173,F,0.9998429,,
5588614164276695424,16.255976,16.888254,15.5034275,1.3848267,,,NOT_AVAILABLE,0,,,,,K,0.9999217,,
5590736084278574464,14.50938,17.183641,13.079729,4.1039124,,,NOT_AVAILABLE,0,,,,,M,0.999998,,
5593584059906793088,7.9423513,8.351626,7.1619263,1.1897001,,,NOT_AVAILABLE,0,,,,,,0.99998933,,
5593584059914156800,4.940166,5.172527,4.573806,0.598721,28.032436,0.16095132,NOT_AVAILABLE,0,6421.102,4.1547,2.7104275,1.3303118,F,0.99296397,,
5593952946066050304,10.458503,11.757741,9.32791,2.4298306,9.193516,0.14399695,NOT_AVAILABLE,0,3204.443,4.0825,0.03223607,0.58249575,M,0.99932396,,
5595785866305529216,17.445192,21.144001,15.9058075,5.2381935,,,NOT_AVAILABLE,0,,,,,M,0.9999991,,
5597122765067896960,12.1333,13.584115,10.952414,2.6317015,25.440865,0.30235648,NOT_AVAILABLE,0,3135.16,4.4018,0.014920502,0.42673633,M,1.0000273E-6,,
5597587141239788672,17.138573,18.939936,15.465657,3.4742785,,,NOT_AVAILABLE,0,,,,,M,0.99999833,,
5598366690674006912,10.792129,12.09898,9.66115,2.43783,27.87548,0.16669418,VARIABLE,0,,,,,M,0.9976672,SOLAR_LIKE,0.21288784
5599170330597007360,12.2748165,13.892822,11.043439,2.8493834,-24.385551,0.3362727,NOT_AVAILABLE,0,3007.4146,4.5365,0.0053065587,0.2683759,M,0.9976672,,
5600272625752039296,12.004508,13.147831,10.172776,2.9750547,23.79844,1.0668857,NOT_AVAILABLE,1,,,,,M,0.9995907,,
5600272629670698880,12.212433,13.105771,10.216868,2.8889027,22.66219,0.9375442,NOT_AVAILABLE,0,,,,,,0.9999556,,
5602379190880667904,16.033516,16.512772,15.397154,1.1156178,,,NOT_AVAILABLE,0,,,,,K,0.99997205,,
5602386058511578368,9.089835,9.960923,8.171782,1.7891417,63.07614,0.12883435,NOT_AVAILABLE,0,,,,,K,0.99648726,,
5602408602804816768,17.924984,21.20834,16.355745,4.8525944,,,NOT_AVAILABLE,0,,,,,,0.99999815,,
5604989328392927232,16.297338,19.227358,14.831945,4.3954124,,,NOT_AVAILABLE,0,,,,,M,0.999998,,
5604989633324007168,12.025631,13.374628,10.879639,2.4949894,-11.701635,0.25002784,NOT_AVAILABLE,0,3384.3682,4.8739,0.016827898,0.37732336,M,0.9982583,,
5605040794974833024,12.486804,13.9162655,11.312716,2.60355,-2.9273908,0.40602154,NOT_AVAILABLE,0,,,,,M,0.99648726,,
5605383430285597696,17.421335,17.876139,16.82254,1.0535984,,,NOT_AVAILABLE,0,,,,,K,0.9999801,,
5605438925569442432,13.101828,14.824103,11.851305,2.9727983,21.708841,0.95919555,NOT_AVAILABLE,0,,,,,M,0.99296397,,
5605469299570245504,12.162064,14.038111,10.861111,3.177,,,NOT_AVAILABLE,0,,,,,M,0.9998841,,
5605469402661155968,9.256418,10.14725,8.005821,2.141429,28.51205,1.7247247,NOT_AVAILABLE,0,,,,,M,0.99861324,,
5608852393772621184,10.0680895,10.998431,9.11835,1.8800812,47.922417,0.16041397,NOT_AVAILABLE,0,,,,,K,0.999561,,
5611909104822545152,13.948304,15.992639,12.623361,3.369278,,,NOT_AVAILABLE,0,,,,,M,0.99998814,,
5613426740110194816,14.223987,16.146755,12.922971,3.2237844,,,NOT_AVAILABLE,0,3021.3132,5.0414,0.0032151476,0.20640923,M,0.99993527,,
5616029932658479232,12.200164,13.752303,10.982896,2.7694073,26.61235,8.860104,VARIABLE,0,3023.1848,4.1075,0.01738716,0.480369,M,1.0000273E-6,,
5616120681034800000,10.607,11.736347,9.548753,2.1875944,23.11574,0.82070684,NOT_AVAILABLE,0,3533.351,4.535,0.048889473,0.6382792,M,0.9976672,,
5621702867205993088,11.2131405,12.5553,10.070281,2.4850187,-2.25844,0.21353765,NOT_AVAILABLE,0,,,,,M,0.9976672,,
5624529024402652288,9.714835,10.524884,8.836542,1.6883421,-11.297188,0.14855771,NOT_AVAILABLE,0,3900.0051,4.5747,0.084223054,0.63559383,K,0.99885,,
5629282488047547648,12.402631,14.036766,11.16189,2.874876,14.382399,0.38170025,VARIABLE,0,3000.391,4.3441,0.008913235,0.34939575,M,0.99648726,SOLAR_LIKE,0.08077323
5630532014287527040,12.01563,13.441837,10.837464,2.604373,38.903233,0.32591948,VARIABLE,0,,,,,M,0.9976672,SOLAR_LIKE,0.05126448
5630532113072532736,8.002315,8.539155,7.305927,1.2332282,39.224865,0.11917843,NOT_AVAILABLE,0,4576.884,4.5138,0.21932694,0.74479544,K,0.9982583,,
5634166037660253184,13.059658,14.594353,11.856013,2.7383394,46.95458,0.47602305,NOT_AVAILABLE,0,3052.1511,4.5599,0.005558161,0.26658407,M,0.9976672,,
5638902733763290752,12.866813,14.504153,11.620251,2.8839025,-13.184117,0.4420151,VARIABLE,0,,,,,M,0.99648726,,
5639391810273308416,11.822395,11.900727,11.670317,0.23041058,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
5640444764457556992,12.995979,14.57195,11.784049,2.787901,-2.3944013,0.7493913,NOT_AVAILABLE,0,,,,,M,0.9982583,,
5640565607657897728,6.168385,6.567158,5.5905,0.97665834,14.672009,0.12243624,NOT_AVAILABLE,0,5207.114,4.5402,0.39085433,0.7681574,G,1.0000273E-6,,
5642333072596166528,13.517921,15.165998,12.28584,2.8801584,-58.195084,11.409783,VARIABLE,0,,,,,M,0.99296397,SOLAR_LIKE,0.1208379
5642693123990628480,12.361913,13.885539,11.160777,2.724762,11.898582,0.44953084,NOT_AVAILABLE,0,3055.8682,4.4929,0.0072183223,0.30595374,M,0.9976672,,
5645479806157346688,10.765228,12.127036,9.612987,2.5140495,22.273775,0.17507404,VARIABLE,0,,,,,M,0.99296397,SOLAR_LIKE,0.37256327
5645692939616481024,14.111042,15.763629,12.595624,3.168005,,,NOT_AVAILABLE,0,,,,,M,0.9997719,,
5648566371510973824,16.71162,17.181507,16.081797,1.0997105,,,NOT_AVAILABLE,0,,,,,F,0.9999729,,
5648842486369498496,12.30448,13.805173,11.108476,2.6966972,23.89423,0.251016,VARIABLE,0,3050.454,4.1879,0.014600779,0.43404573,M,1.0000273E-6,SOLAR_LIKE,0.13659051
5649998554125258368,12.569243,14.134066,11.351841,2.7822247,-7.3609977,0.61747247,NOT_AVAILABLE,0,3017.0735,4.4023,0.007356349,0.3139476,M,0.9982583,,
5650990966446973696,13.1363735,14.780092,11.904032,2.8760605,38.31466,0.79935366,NOT_AVAILABLE,0,3000.6858,4.4003,0.0077298456,0.3254306,M,0.99296397,,
5652642883884415488,17.755854,21.166094,16.202988,4.963106,,,NOT_AVAILABLE,0,,,,,,0.9999991,,
5653063069125830016,12.374077,14.105255,11.019551,3.0857038,41.071377,0.6536601,NOT_AVAILABLE,0,,,,,M,0.9993886,,
5654624444358527872,14.571629,16.13828,12.7054205,3.4328604,35.05299,31.179295,NOT_AVAILABLE,0,,,,,M,0.9999795,,
5655050092795276800,12.614358,14.4586315,11.329654,3.1289778,-5.064882,1.7559619,NOT_AVAILABLE,0,,,,,M,0.99914616,,
5657274198660921472,10.815969,12.289266,9.622354,2.666912,5.2436314,0.25423676,NOT_AVAILABLE,0,,,,,M,0.99861324,,
5661077924778519552,12.54375,14.279578,11.278014,3.001564,6.469207,0.57373875,VARIABLE,0,3003.524,4.6817,0.0047549685,0.25520995,M,0.9976672,SOLAR_LIKE,0.47509012
5661194090755452416,12.259643,13.33095,10.526115,2.8048344,-3.4699175,0.8080671,NOT_AVAILABLE,0,,,,,K,0.9976672,,
5661194163772723072,16.554888,19.90028,15.028808,4.8714724,,,NOT_AVAILABLE,0,,,,,M,0.999998,,
5661231955187115136,10.927032,12.196721,9.809314,2.3874073,9.687369,0.15726852,VARIABLE,0,3214.2285,4.0625,0.034742095,0.6012566,M,0.9982583,SOLAR_LIKE,0.542408
5663558453071724288,4.772147,5.053922,4.3531423,0.7007799,34.69791,0.1286852,NOT_AVAILABLE,0,6030.947,4.1541,2.0482616,1.3108708,F,0.99296397,,
5664814198431308288,9.891662,11.169435,8.773195,2.3962393,-35.028374,0.16913296,NOT_AVAILABLE,0,3204.3516,4.2799,0.017198415,0.42553985,M,1.0000273E-6,,
5668026421651069184,17.672361,20.717201,16.115305,4.6018963,,,NOT_AVAILABLE,0,,,,,,0.99999875,,
5669427512997660800,15.330509,15.568557,14.953291,0.61526585,,,NOT_AVAILABLE,0,,,,,F,0.99914604,,
5669429299704388352,9.239718,10.1388235,8.25036,1.888464,-3.2793462,0.28937116,NOT_AVAILABLE,0,,,,,K,0.9982583,,
5672554627146256000,10.706157,11.834821,9.649563,2.185258,-10.133414,0.21623501,VARIABLE,0,3540.5374,4.6122,0.0334624,0.48654988,M,0.99648726,SOLAR_LIKE,0.31157085
5672555864096835840,10.931159,12.112632,9.848702,2.2639294,-10.633876,0.44873762,NOT_AVAILABLE,0,3481.0127,4.63,0.028648628,0.46479332,M,0.9982583,,
5673602319993218560,16.158012,19.249233,14.6608,4.5884333,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
5676353096222033792,17.617268,20.811394,16.03869,4.772703,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
5677526240770236544,13.732288,15.417617,12.4954405,2.9221764,-37.64231,2.0170088,NOT_AVAILABLE,0,3005.1238,4.8119,0.002924125,0.2001378,M,0.9976672,,
5677526343849451520,12.650972,14.026239,11.495348,2.5308914,-36.947342,0.68281686,NOT_AVAILABLE,0,3136.2563,4.5493,0.006563322,0.2770687,M,0.9976672,,
5677606810060597248,10.907699,12.195253,9.785274,2.4099798,44.37288,0.26899654,NOT_AVAILABLE,0,3204.0808,4.2009,0.022187207,0.48334765,M,0.99648726,,
5680147991886954240,9.807261,10.974305,8.731729,2.2425766,14.608321,0.14070049,VARIABLE,0,,,,,M,1.0000273E-6,SOLAR_LIKE,0.1977489
5682008056323530368,14.977961,17.82606,13.52608,4.299979,,,NOT_AVAILABLE,1,,,,,M,0.99999815,,
5683119044103789440,14.292299,16.383028,12.95892,3.4241085,5.7315264,1.5508971,NOT_AVAILABLE,0,2966.304,5.1401,0.0019246798,0.1661062,M,0.99999344,,
5683871247496205312,11.08249,12.677522,9.858604,2.8189173,8.761374,0.23589149,NOT_AVAILABLE,0,3024.2139,4.3258,0.009860059,0.3616745,M,0.9976672,,
5684037136313018368,12.1573925,13.402913,11.055974,2.346939,97.360825,0.5814411,NOT_AVAILABLE,0,3206.2996,4.7515,0.004124775,0.208124,M,0.99648726,,
5686163724944033792,12.172839,13.689925,10.97072,2.719205,-11.650939,0.313633,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
5690846274384548864,11.872169,13.925144,10.534121,3.3910236,,,NOT_AVAILABLE,0,2911.166,4.5463,0.009738019,0.38792452,M,0.9999922,,
5690980582306104448,9.242064,10.25897,8.238635,2.0203352,62.02529,0.1391722,NOT_AVAILABLE,0,3459.8992,4.2044,0.04914548,0.61699146,M,0.9982583,,
5694679412448070528,10.591691,11.775883,9.50587,2.2700129,84.29787,0.19787568,NOT_AVAILABLE,0,,,,,M,0.99296397,,
5695264936746881536,12.55689,14.156883,11.329176,2.8277073,0.22944699,0.37664583,NOT_AVAILABLE,0,3018.2646,4.5161,0.0056954976,0.2759967,M,0.99914616,,
5697787766170389888,18.66439,21.073603,17.104982,3.9686203,,,NOT_AVAILABLE,0,,,,,,0.999998,,
5698015743046182272,2.7505891,3.302004,2.5121741,0.78982997,,,NOT_AVAILABLE,0,,,,,F,0.9999106,,
5698188160215537920,8.074065,8.639631,7.3588967,1.2807345,-8.192999,0.11937675,NOT_AVAILABLE,0,,,,,K,0.9992449,,
5698599996038907520,16.287943,19.259497,14.809985,4.4495115,,,NOT_AVAILABLE,0,,,,,M,0.9999993,,
5699418131466175488,11.059386,12.599783,9.824503,2.77528,45.259007,0.5797414,NOT_AVAILABLE,0,3189.2764,4.9691,0.007910796,0.29134193,M,0.99648726,,
5700706729031126656,10.67168,12.363419,9.416186,2.9472322,8.934515,0.16111009,NOT_AVAILABLE,0,,,,,M,0.9976672,,
5701750715316821248,10.765108,12.232692,9.568874,2.6638174,87.10827,0.18018147,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
5702029029197580160,5.1269636,5.231778,4.3492813,0.88249683,,,NOT_AVAILABLE,0,,,,,F,0.99981433,,
5704445579657833856,12.04244,13.42463,10.878232,2.5463982,-4.7761383,0.19969149,VARIABLE,0,3133.2568,4.2379,0.01632594,0.43360156,M,1.0000273E-6,SOLAR_LIKE,0.41370034
5715352842388433664,10.61079,12.006372,9.445363,2.5610094,-29.039768,0.21510103,NOT_AVAILABLE,0,3319.3884,4.9397,0.011274904,0.3210659,M,1.0000273E-6,,
5717278911884258176,12.970207,13.089419,12.747707,0.341712,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
5717278911884264576,13.95689,16.885386,12.506049,4.3793364,,,NOT_AVAILABLE,0,,,,,M,0.99999815,,
5717361100375608960,12.522279,13.959999,11.345893,2.6141062,67.92119,0.4640811,NOT_AVAILABLE,0,3203.3806,4.6888,0.0101073915,0.30927804,M,1.0000273E-6,,
5718063035470961152,10.713723,11.604943,9.537132,2.067811,,,NOT_AVAILABLE,0,,,,,M,0.9976672,,
5723469746454887936,15.844795,18.441477,14.414854,4.026623,,,NOT_AVAILABLE,0,,,,,M,0.99999875,,
5723739672264914176,17.581934,20.728046,16.035357,4.69269,,,NOT_AVAILABLE,0,,,,,M,0.99999833,,
5725122960972658048,11.007941,12.078258,9.743193,2.335065,32.653587,0.3487966,NOT_AVAILABLE,0,,,,,M,0.99648726,,
5725122965265271680,12.781098,,,,35.681805,1.738538,NOT_AVAILABLE,0,,,,,,,,
5725122999630404096,5.398911,5.6510067,4.993204,0.6578026,33.232998,0.1177893,NOT_AVAILABLE,0,6216.3945,4.1848,2.5616696,1.3798757,F,0.99296397,,
5726415887862017408,9.807333,9.969772,8.068999,1.900773,7.9977145,0.37628242,NOT_AVAILABLE,0,,,,,O,0.9997464,,
5726415887862017536,9.222417,9.713328,7.9250107,1.7883177,,,NOT_AVAILABLE,0,,,,,K,0.9998501,,
5726982995343100928,5.7552195,6.139643,5.2034183,0.93622494,30.085953,0.123888075,NOT_AVAILABLE,0,5361.131,4.4575,0.594021,0.89354604,G,0.9993886,,
5727991694185495552,10.800774,12.005014,9.709973,2.295041,-0.97404414,0.17873684,NOT_AVAILABLE,0,3296.5251,4.2192,0.030859314,0.5383827,M,0.99861324,,
5728413490039479552,14.753975,16.752537,13.382506,3.3700304,-10.082485,3.7407563,NOT_AVAILABLE,0,2964.5327,5.185,0.0015062569,0.14715113,M,0.99998283,,
5728413494331031168,13.021883,14.501369,11.832599,2.6687708,-8.108833,0.6900813,NOT_AVAILABLE,0,3069.9907,4.5514,0.0059291627,0.27310756,M,0.9976672,,
5730219785776085632,11.700005,12.959672,10.584473,2.3751993,37.87808,0.22497194,NOT_AVAILABLE,0,,,,,M,0.99296397,,
5730371484020807808,5.6518154,5.9369235,5.1942225,0.74270105,119.47182,0.11923301,NOT_AVAILABLE,0,5877.8105,4.2024,1.9518491,1.3471897,F,0.999674,,
5733429157137237760,18.35435,21.409199,16.801304,4.607895,,,NOT_AVAILABLE,0,,,,,,0.99999815,,
5734737438536674432,15.592953,15.969452,15.072603,0.8968487,,,NOT_AVAILABLE,0,,,,,K,0.9997117,,
5736025550767699968,13.940733,15.900057,12.634045,3.2660122,,,NOT_AVAILABLE,0,3016.3447,5.1327,0.0021776056,0.17087567,M,0.9999339,,
5736464668223622784,11.577574,12.280942,9.727146,2.5537958,-23.652199,0.7465872,NOT_AVAILABLE,0,,,,,M,0.9990192,,
5736464668224470400,11.466395,12.186896,9.682451,2.504445,-27.931715,0.5762849,NOT_AVAILABLE,0,,,,,M,0.9976672,,
5739942011185493888,7.488392,7.973812,6.828997,1.144815,6.9903326,0.19126743,VARIABLE,0,,,,,K,0.99861324,RS,0.22496092
5740366044716708864,11.879453,13.128234,10.768922,2.359312,-11.563175,0.23092104,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
5742299050967060352,12.005104,14.03601,10.615811,3.4201984,,,VARIABLE,0,,,,,M,0.99998283,LPV,0.3279135
5743705394673617664,8.7874155,9.724067,7.83197,1.8920965,36.50414,0.12518845,NOT_AVAILABLE,0,,,,,M,0.9990192,,
5743705398968422400,14.536796,17.045137,13.111814,3.9333239,,,VARIABLE,0,,,,,M,0.9999989,,
5743757763210745216,14.1266365,16.084158,12.818093,3.2660646,17.144632,1.398503,NOT_AVAILABLE,0,3013.1787,5.0574,0.003332251,0.21183832,M,0.9999629,,
5744451451968477952,15.440711,18.024393,14.028596,3.9957972,,,NOT_AVAILABLE,0,,,,,M,0.99999774,,
5745027011945719808,13.473969,15.318127,12.19264,3.1254864,7.7289605,0.93960243,NOT_AVAILABLE,0,,,,,M,0.9993886,,
5745027080665197696,11.041849,12.339122,9.912987,2.426135,8.506141,0.20316239,VARIABLE,0,3205.5022,4.2451,0.018775757,0.43375394,M,0.99885,SOLAR_LIKE,0.35960323
5746426720312132608,8.668794,9.306186,7.9060216,1.4001641,36.998665,0.14428914,NOT_AVAILABLE,0,4416.0728,4.5761,0.19136989,0.7473536,K,0.99987,,
5750349159324581376,10.859339,12.038596,9.778829,2.2597675,46.14564,0.18271351,VARIABLE,0,,,,,M,0.99296397,SOLAR_LIKE,0.5484563
5751680775281710720,13.348852,15.293843,12.045428,3.248415,28.108936,1.1297396,NOT_AVAILABLE,0,3014.6843,5.0498,0.0035061347,0.2170149,M,0.9999574,,
5753113851249915392,10.607743,11.695882,9.571585,2.1242971,5.633015,0.16454886,VARIABLE,0,,,,,M,0.9976672,SOLAR_LIKE,0.4055427
5753687109122994048,,,16.847324,,,,NOT_AVAILABLE,0,,,,,,0.99999696,,
5755064487956174720,6.5950875,6.913768,6.102329,0.81143904,35.333733,0.12035914,NOT_AVAILABLE,0,5806.789,4.3634,1.0043,0.99030256,F,1.0000273E-6,,
5756372799418344960,18.67807,21.23705,17.11457,4.1224785,,,NOT_AVAILABLE,0,,,,,,0.9999989,,
5756746775106229120,14.976862,17.386621,13.588961,3.7976608,10.226431,2.854984,NOT_AVAILABLE,0,,,,,M,0.99999624,,
5760670171895209984,12.09048,13.594451,10.877319,2.7171316,-18.816357,0.29338837,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
5760701787150565888,5.846635,6.175872,5.3507657,0.82510614,31.99201,0.12249805,NOT_AVAILABLE,0,5656.338,4.3529,0.9594628,1.0200108,G,0.99296397,,
5761555587993177216,11.714478,13.073588,10.561807,2.5117817,-4.2645783,0.3989388,NOT_AVAILABLE,0,3153.4883,4.2166,0.018515022,0.45585325,M,0.99648726,,
5761985432616501376,15.888929,19.109976,14.351721,4.758255,,,NOT_AVAILABLE,0,,,,,M,0.99999964,,
5764485618978306176,16.103315,16.570662,15.471751,1.0989103,,,NOT_AVAILABLE,0,,,,,unknown,0.99995685,,
5764544369835819776,15.332905,17.767067,13.938156,3.8289108,,,NOT_AVAILABLE,0,,,,,M,0.9999979,,
5765079905016309888,14.575701,16.678076,13.234698,3.4433775,-0.9290078,10.789269,NOT_AVAILABLE,0,,,,,M,0.9999947,,
5765846127180770432,6.9539948,7.2917523,6.4445996,0.8471527,-4.8709087,0.12511355,NOT_AVAILABLE,1,5569.7266,4.4158,0.75090086,0.93065107,G,0.99885,,
5767542123866994304,12.88162,14.536516,11.642692,2.8938246,-1.7472109,0.6708181,NOT_AVAILABLE,0,,,,,M,1.0000273E-6,,
5772718006135360128,13.424203,13.428743,13.450681,-0.02193737,,,NOT_AVAILABLE,0,,,,,B,4.9933235E-5,,
5773317961528696832,11.725174,13.199349,10.535653,2.6636963,,,NOT_AVAILABLE,0,3177.016,4.3996,0.021233989,0.47975475,M,0.9982583,,
5774108991423344000,13.118401,14.768961,11.88052,2.888441,4.3879485,1.1247023,NOT_AVAILABLE,0,3156.0444,4.9383,0.0072233328,0.29462704,M,0.99296397,,
5775307733975564160,16.730433,17.274895,16.051975,1.2229195,,,NOT_AVAILABLE,0,,,,,K,0.9999459,,
5776161813992756992,10.92762,12.405219,9.734407,2.6708117,37.598644,0.16626564,NOT_AVAILABLE,0,3091.6582,4.2766,0.014034614,0.41291726,M,0.99648726,,
5776716483248901760,15.275971,17.669878,13.879409,3.7904692,,,NOT_AVAILABLE,0,,,,,M,0.9999987,,
5781043783061254272,17.595493,21.06161,16.037863,5.0237465,,,NOT_AVAILABLE,0,,,,,M,0.9999991,,
5783786274295781760,13.718573,15.48623,12.45596,3.0302696,-2.0123923,1.1610086,NOT_AVAILABLE,0,3096.4038,5.0597,0.0038138635,0.21460645,M,0.9990192,,
5784295623056963200,16.010427,16.336573,15.512099,0.8244734,,,NOT_AVAILABLE,0,,,,,G,0.9999711,,
5784922310327353984,13.645171,15.415382,12.379615,3.0357676,10.6765,3.9999816,NOT_AVAILABLE,0,3091.7854,5.0283,0.004068874,0.2219838,M,0.9990192,,
5785654859950570496,15.948909,16.214617,15.523205,0.691412,,,NOT_AVAILABLE,0,,,,,F,4.9933235E-5,,
5787859896160384384,15.964824,16.32645,15.433426,0.89302444,,,NOT_AVAILABLE,0,,,,,G,0.99996394,,
5788368866963535104,10.993742,12.316672,9.855033,2.4616394,-24.250164,0.23397808,NOT_AVAILABLE,0,3194.5366,4.1092,0.031089773,0.57551336,M,0.99296397,,
5790131517243706752,12.424329,14.043028,11.174184,2.868844,10.446039,1.2663027,NOT_AVAILABLE,0,,,,,M,0.99296397,,
5791509037821930496,10.52574,11.612136,9.483746,2.1283903,1.5446197,0.22400159,NOT_AVAILABLE,0,3598.7437,4.7019,0.036282286,0.49111673,M,0.9982583,,
5792730526510790144,17.931137,21.39392,16.351206,5.042715,,,NOT_AVAILABLE,0,,,,,,0.9999985,,
5793182631952977920,6.5924373,6.9437056,6.069208,0.8744974,-3.169102,0.12543409,VARIABLE,0,5646.153,4.4829,0.69804484,0.8730892,G,0.99648726,SOLAR_LIKE,0.18865684
5796351145286316160,13.044568,14.7704,11.788482,2.9819183,59.97646,0.7891656,NOT_AVAILABLE,0,,,,,M,0.99648726,,
5798502241016325120,11.740923,13.310611,10.522011,2.7886,57.7888,0.24913377,NOT_AVAILABLE,0,3029.3667,4.1701,0.016390165,0.46476817,M,0.99648726,,
5802998414627069696,11.694767,13.041399,10.548792,2.492607,-11.812545,0.24478889,VARIABLE,0,3231.2607,4.2603,0.012708246,0.35966936,M,0.99648726,SOLAR_LIKE,0.08130524
